# Ratio Measurement - KEITHLEY INSTRUMENTS INC.,MODEL 2100,1194515,01.12-01-01
# Main Channel: 100V, Reference: Auto
# Start: 2025-12-02 15:01:15
# Stop: 2025-12-03 08:00:00
# File: c:\WinPython\notebooks\HiPES\Francois\Driftmessung_2025-12-02_15-01-15.csv

Datum_Zeit,Ratiomesswert,Gleitender_Mittelwert,Gesamtmittelwert
2025-12-02 15:07:30,10.0312008000,10.0312203200,10.0312271296
2025-12-02 15:07:31,10.0312016000,10.0312212800,10.0312270617
2025-12-02 15:07:32,10.0312168000,10.0312211200,10.0312270345
2025-12-02 15:07:33,10.0312224000,10.0312204800,10.0312270222
2025-12-02 15:07:34,10.0312096000,10.0312193600,10.0312269763
2025-12-02 15:07:35,10.0311816000,10.0312163733,10.0312268568
2025-12-02 15:07:36,10.0311912000,10.0312152533,10.0312267633
2025-12-02 15:07:37,10.0312224000,10.0312149867,10.0312267518
2025-12-02 15:07:38,10.0312144000,10.0312131733,10.0312267196
2025-12-02 15:07:39,10.0312168000,10.0312135467,10.0312266937
2025-12-02 15:07:40,10.0311968000,10.0312101333,10.0312266161
2025-12-02 15:07:41,10.0312128000,10.0312094933,10.0312265803
2025-12-02 15:07:42,10.0312176000,10.0312091200,10.0312265571
2025-12-02 15:07:43,10.0311976000,10.0312072533,10.0312264825
2025-12-02 15:07:44,10.0312336000,10.0312090667,10.0312265008
2025-12-02 15:07:45,10.0311776000,10.0312075200,10.0312263754
2025-12-02 15:07:46,10.0312016000,10.0312075200,10.0312263120
2025-12-02 15:07:47,10.0312192000,10.0312076800,10.0312262939
2025-12-02 15:07:48,10.0312272000,10.0312080000,10.0312262962
2025-12-02 15:07:49,10.0312048000,10.0312076800,10.0312262416
2025-12-02 15:07:50,10.0311848000,10.0312078933,10.0312261367
2025-12-02 15:07:51,10.0312272000,10.0312102933,10.0312261394
2025-12-02 15:07:52,10.0312224000,10.0312102933,10.0312261300
2025-12-02 15:07:53,10.0312376000,10.0312118400,10.0312261588
2025-12-02 15:07:54,10.0312168000,10.0312118400,10.0312261353
2025-12-02 15:07:55,10.0312048000,10.0312123733,10.0312260820
2025-12-02 15:07:56,10.0312128000,10.0312123733,10.0312260489
2025-12-02 15:07:57,10.0312032000,10.0312114133,10.0312259920
2025-12-02 15:07:58,10.0312112000,10.0312123200,10.0312259553
2025-12-02 15:07:59,10.0312216000,10.0312115200,10.0312259446
2025-12-02 15:08:00,10.0312032000,10.0312132267,10.0312258884
2025-12-02 15:08:01,10.0312072000,10.0312136000,10.0312258424
2025-12-02 15:08:01,10.0311992000,10.0312122667,10.0312257769
2025-12-02 15:08:03,10.0311944000,10.0312100800,10.0312257000
2025-12-02 15:08:04,10.0312208000,10.0312111467,10.0312256880
2025-12-02 15:08:05,10.0312112000,10.0312129067,10.0312256527
2025-12-02 15:08:06,10.0312176000,10.0312122667,10.0312256331
2025-12-02 15:08:07,10.0312472000,10.0312139200,10.0312256854
2025-12-02 15:08:08,10.0312336000,10.0312136533,10.0312257046
2025-12-02 15:08:09,10.0312160000,10.0312136000,10.0312256812
2025-12-02 15:08:10,10.0312144000,10.0312142400,10.0312256540
2025-12-02 15:08:10,10.0311928000,10.0312129067,10.0312255750
2025-12-02 15:08:11,10.0312112000,10.0312134400,10.0312255405
2025-12-02 15:08:12,10.0312360000,10.0312150933,10.0312255656
2025-12-02 15:08:14,10.0312136000,10.0312145600,10.0312255370
2025-12-02 15:08:15,10.0312208000,10.0312157333,10.0312255257
2025-12-02 15:08:16,10.0312312000,10.0312173333,10.0312255392
2025-12-02 15:08:17,10.0312208000,10.0312187733,10.0312255280
2025-12-02 15:08:18,10.0312040000,10.0312194133,10.0312254771
2025-12-02 15:08:19,10.0311640000,10.0312156267,10.0312253321
2025-12-02 15:08:20,10.0311992000,10.0312148267,10.0312252706
2025-12-02 15:08:20,10.0312072000,10.0312141333,10.0312252282
2025-12-02 15:08:21,10.0312472000,10.0312141333,10.0312252796
2025-12-02 15:08:22,10.0312088000,10.0312124800,10.0312252411
2025-12-02 15:08:23,10.0312408000,10.0312141333,10.0312252774
2025-12-02 15:08:25,10.0312608000,10.0312172267,10.0312253600
2025-12-02 15:08:26,10.0312040000,10.0312179733,10.0312253104
2025-12-02 15:08:27,10.0311936000,10.0312168000,10.0312252370
2025-12-02 15:08:27,10.0312320000,10.0312165333,10.0312252527
2025-12-02 15:08:28,10.0312128000,10.0312164800,10.0312252240
2025-12-02 15:08:29,10.0312128000,10.0312159467,10.0312251954
2025-12-02 15:08:30,10.0312616000,10.0312179733,10.0312252789
2025-12-02 15:08:31,10.0312344000,10.0312188800,10.0312252998
2025-12-02 15:08:32,10.0312272000,10.0312204267,10.0312253041
2025-12-02 15:08:33,10.0312560000,10.0312265600,10.0312253740
2025-12-02 15:08:34,10.0312160000,10.0312276800,10.0312253527
2025-12-02 15:08:35,10.0312192000,10.0312284800,10.0312253388
2025-12-02 15:08:36,10.0312688000,10.0312299200,10.0312254371
2025-12-02 15:08:37,10.0312512000,10.0312327467,10.0312254953
2025-12-02 15:08:38,10.0312184000,10.0312312533,10.0312254793
2025-12-02 15:08:39,10.0312280000,10.0312290667,10.0312254849
2025-12-02 15:08:41,10.0311944000,10.0312284267,10.0312254152
2025-12-02 15:08:42,10.0312208000,10.0312302400,10.0312254049
2025-12-02 15:08:42,10.0311568000,10.0312252267,10.0312252518
2025-12-02 15:08:43,10.0311784000,10.0312229333,10.0312251474
2025-12-02 15:08:44,10.0311496000,10.0312187200,10.0312249796
2025-12-02 15:08:45,10.0311712000,10.0312126933,10.0312248603
2025-12-02 15:08:47,10.0312032000,10.0312106133,10.0312248124
2025-12-02 15:08:48,10.0311792000,10.0312074133,10.0312247117
2025-12-02 15:08:49,10.0311424000,10.0311998400,10.0312245304
2025-12-02 15:08:49,10.0312120000,10.0311995733,10.0312245029
2025-12-02 15:08:50,10.0312040000,10.0311985600,10.0312244579
2025-12-02 15:08:51,10.0311664000,10.0311917333,10.0312243309
2025-12-02 15:08:52,10.0312112000,10.0311890667,10.0312243022
2025-12-02 15:08:53,10.0312064000,10.0311882667,10.0312242632
2025-12-02 15:08:54,10.0312088000,10.0311869867,10.0312242296
2025-12-02 15:08:55,10.0312368000,10.0311898133,10.0312242568
2025-12-02 15:08:56,10.0312112000,10.0311891733,10.0312242286
2025-12-02 15:08:57,10.0311816000,10.0311908267,10.0312241365
2025-12-02 15:08:58,10.0312320000,10.0311944000,10.0312241534
2025-12-02 15:08:59,10.0312328000,10.0311999467,10.0312241720
2025-12-02 15:09:00,10.0311976000,10.0312017067,10.0312241150
2025-12-02 15:09:01,10.0312136000,10.0312024000,10.0312240925
2025-12-02 15:09:02,10.0312336000,10.0312060267,10.0312241128
2025-12-02 15:09:03,10.0312176000,10.0312110400,10.0312240989
2025-12-02 15:09:04,10.0312368000,10.0312126933,10.0312241260
2025-12-02 15:09:05,10.0312208000,10.0312138133,10.0312241189
2025-12-02 15:09:06,10.0312432000,10.0312189333,10.0312241593
2025-12-02 15:09:07,10.0312144000,10.0312191467,10.0312241387
2025-12-02 15:09:08,10.0312408000,10.0312214400,10.0312241738
2025-12-02 15:09:09,10.0312456000,10.0312238933,10.0312242189
2025-12-02 15:09:10,10.0312168000,10.0312225600,10.0312242034
2025-12-02 15:09:11,10.0312192000,10.0312230933,10.0312241929
2025-12-02 15:09:12,10.0311976000,10.0312241600,10.0312241372
2025-12-02 15:09:13,10.0312096000,10.0312226667,10.0312241069
2025-12-02 15:09:14,10.0311960000,10.0312202133,10.0312240483
2025-12-02 15:09:15,10.0312232000,10.0312219200,10.0312240466
2025-12-02 15:09:16,10.0312192000,10.0312222933,10.0312240365
2025-12-02 15:09:17,10.0312064000,10.0312204800,10.0312240000
2025-12-02 15:09:18,10.0312288000,10.0312212267,10.0312240099
2025-12-02 15:09:19,10.0312376000,10.0312212800,10.0312240379
2025-12-02 15:09:20,10.0312424000,10.0312227200,10.0312240757
2025-12-02 15:09:21,10.0312032000,10.0312200533,10.0312240329
2025-12-02 15:09:22,10.0311832000,10.0312179733,10.0312239492
2025-12-02 15:09:23,10.0311840000,10.0312141867,10.0312238675
2025-12-02 15:09:24,10.0312408000,10.0312138667,10.0312239020
2025-12-02 15:09:25,10.0311984000,10.0312126400,10.0312238501
2025-12-02 15:09:26,10.0312112000,10.0312121067,10.0312238244
2025-12-02 15:09:27,10.0312176000,10.0312134400,10.0312238118
2025-12-02 15:09:28,10.0312112000,10.0312135467,10.0312237862
2025-12-02 15:09:29,10.0311984000,10.0312137067,10.0312237349
2025-12-02 15:09:30,10.0311776000,10.0312106667,10.0312236419
2025-12-02 15:09:31,10.0312160000,10.0312104533,10.0312236266
2025-12-02 15:09:32,10.0312136000,10.0312109333,10.0312236064
2025-12-02 15:09:33,10.0312120000,10.0312098133,10.0312235832
2025-12-02 15:09:34,10.0312072000,10.0312077867,10.0312235504
2025-12-02 15:09:35,10.0311696000,10.0312029333,10.0312234427
2025-12-02 15:09:36,10.0312048000,10.0312030400,10.0312234056
2025-12-02 15:09:37,10.0312128000,10.0312050133,10.0312233845
2025-12-02 15:09:38,10.0312168000,10.0312072000,10.0312233714
2025-12-02 15:09:39,10.0312024000,10.0312046400,10.0312233299
2025-12-02 15:09:40,10.0312008000,10.0312048000,10.0312232854
2025-12-02 15:09:41,10.0312328000,10.0312062400,10.0312233041
2025-12-02 15:09:42,10.0312256000,10.0312067733,10.0312233087
2025-12-02 15:09:43,10.0312264000,10.0312077867,10.0312233147
2025-12-02 15:09:44,10.0312336000,10.0312101333,10.0312233349
2025-12-02 15:09:45,10.0312376000,10.0312141333,10.0312233628
2025-12-02 15:09:46,10.0312288000,10.0312149867,10.0312233734
2025-12-02 15:09:47,10.0311944000,10.0312137067,10.0312233170
2025-12-02 15:09:48,10.0311992000,10.0312128533,10.0312232700
2025-12-02 15:09:49,10.0311824000,10.0312112000,10.0312231907
2025-12-02 15:09:50,10.0311928000,10.0312127467,10.0312231318
2025-12-02 15:09:51,10.0311552000,10.0312094400,10.0312230004
2025-12-02 15:09:52,10.0312024000,10.0312087467,10.0312229606
2025-12-02 15:09:53,10.0311848000,10.0312066133,10.0312228871
2025-12-02 15:09:54,10.0311768000,10.0312049067,10.0312227985
2025-12-02 15:09:55,10.0311744000,10.0312031467,10.0312227056
2025-12-02 15:09:56,10.0311544000,10.0311979200,10.0312225747
2025-12-02 15:09:57,10.0311920000,10.0311956800,10.0312225163
2025-12-02 15:09:58,10.0312024000,10.0311940800,10.0312224779
2025-12-02 15:09:59,10.0311696000,10.0311898133,10.0312223771
2025-12-02 15:10:00,10.0311896000,10.0311866133,10.0312223148
2025-12-02 15:10:01,10.0311768000,10.0311831467,10.0312222285
2025-12-02 15:10:02,10.0311984000,10.0311834133,10.0312221833
2025-12-02 15:10:03,10.0312024000,10.0311836267,10.0312221459
2025-12-02 15:10:04,10.0312136000,10.0311857067,10.0312221298
2025-12-02 15:10:05,10.0311968000,10.0311859733,10.0312220821
2025-12-02 15:10:06,10.0311264000,10.0311840533,10.0312219023
2025-12-02 15:10:07,10.0311800000,10.0311825600,10.0312218236
2025-12-02 15:10:08,10.0311944000,10.0311832000,10.0312217723
2025-12-02 15:10:09,10.0312016000,10.0311848533,10.0312217346
2025-12-02 15:10:10,10.0311784000,10.0311851200,10.0312216537
2025-12-02 15:10:11,10.0311760000,10.0311865600,10.0312215687
2025-12-02 15:10:12,10.0311928000,10.0311866133,10.0312215152
2025-12-02 15:10:13,10.0311632000,10.0311840000,10.0312214071
2025-12-02 15:10:14,10.0311680000,10.0311838933,10.0312213081
2025-12-02 15:10:15,10.0311824000,10.0311834133,10.0312212362
2025-12-02 15:10:16,10.0311888000,10.0311842133,10.0312211764
2025-12-02 15:10:17,10.0311976000,10.0311841600,10.0312211330
2025-12-02 15:10:18,10.0311984000,10.0311838933,10.0312210912
2025-12-02 15:10:19,10.0311912000,10.0311824000,10.0312210363
2025-12-02 15:10:20,10.0311944000,10.0311822400,10.0312209875
2025-12-02 15:10:21,10.0311728000,10.0311853333,10.0312208995
2025-12-02 15:10:22,10.0311976000,10.0311865067,10.0312208569
2025-12-02 15:10:23,10.0311872000,10.0311860267,10.0312207956
2025-12-02 15:10:24,10.0311472000,10.0311824000,10.0312206618
2025-12-02 15:10:25,10.0311984000,10.0311837333,10.0312206214
2025-12-02 15:10:26,10.0311744000,10.0311836267,10.0312205377
2025-12-02 15:10:27,10.0311736000,10.0311823467,10.0312204528
2025-12-02 15:10:28,10.0311840000,10.0311837333,10.0312203870
2025-12-02 15:10:29,10.0311584000,10.0311830933,10.0312202753
2025-12-02 15:10:30,10.0311544000,10.0311812267,10.0312201568
2025-12-02 15:10:31,10.0311760000,10.0311803733,10.0312200776
2025-12-02 15:10:32,10.0311896000,10.0311798400,10.0312200229
2025-12-02 15:10:33,10.0312016000,10.0311800533,10.0312199900
2025-12-02 15:10:34,10.0311840000,10.0311795733,10.0312199257
2025-12-02 15:10:35,10.0311600000,10.0311772800,10.0312198189
2025-12-02 15:10:36,10.0311928000,10.0311786133,10.0312197708
2025-12-02 15:10:37,10.0312008000,10.0311788267,10.0312197371
2025-12-02 15:10:38,10.0311912000,10.0311790933,10.0312196865
2025-12-02 15:10:39,10.0311664000,10.0311803733,10.0312195922
2025-12-02 15:10:40,10.0312080000,10.0311810133,10.0312195717
2025-12-02 15:10:41,10.0311960000,10.0311824533,10.0312195302
2025-12-02 15:10:42,10.0311848000,10.0311832000,10.0312194690
2025-12-02 15:10:43,10.0311872000,10.0311834133,10.0312194123
2025-12-02 15:10:44,10.0312008000,10.0311862400,10.0312193796
2025-12-02 15:10:45,10.0311448000,10.0311856000,10.0312192490
2025-12-02 15:10:45,10.0311840000,10.0311861333,10.0312191874
2025-12-02 15:10:46,10.0312256000,10.0311885333,10.0312191986
2025-12-02 15:10:48,10.0311928000,10.0311879467,10.0312191526
2025-12-02 15:10:49,10.0311760000,10.0311874133,10.0312190776
2025-12-02 15:10:50,10.0312440000,10.0311930133,10.0312191208
2025-12-02 15:10:51,10.0312232000,10.0311950400,10.0312191279
2025-12-02 15:10:52,10.0311944000,10.0311946133,10.0312190851
2025-12-02 15:10:53,10.0311960000,10.0311949333,10.0312190453
2025-12-02 15:10:54,10.0311824000,10.0311960000,10.0312189821
2025-12-02 15:10:55,10.0311640000,10.0311930667,10.0312188874
2025-12-02 15:10:56,10.0311816000,10.0311921067,10.0312188234
2025-12-02 15:10:57,10.0311832000,10.0311920000,10.0312187623
2025-12-02 15:10:58,10.0311640000,10.0311904533,10.0312186685
2025-12-02 15:10:59,10.0312272000,10.0311922133,10.0312186831
2025-12-02 15:11:00,10.0311848000,10.0311948800,10.0312186253
2025-12-02 15:11:01,10.0312120000,10.0311967467,10.0312186140
2025-12-02 15:11:02,10.0311888000,10.0311942933,10.0312185633
2025-12-02 15:11:03,10.0312128000,10.0311956267,10.0312185535
2025-12-02 15:11:04,10.0312008000,10.0311972800,10.0312185234
2025-12-02 15:11:05,10.0312128000,10.0311952000,10.0312185137
2025-12-02 15:11:06,10.0312008000,10.0311937067,10.0312184838
2025-12-02 15:11:07,10.0311648000,10.0311917333,10.0312183933
2025-12-02 15:11:08,10.0311888000,10.0311912533,10.0312183434
2025-12-02 15:11:09,10.0311880000,10.0311916267,10.0312182924
2025-12-02 15:11:10,10.0312192000,10.0311953067,10.0312182940
2025-12-02 15:11:11,10.0312032000,10.0311967467,10.0312182687
2025-12-02 15:11:12,10.0311912000,10.0311972800,10.0312182234
2025-12-02 15:11:13,10.0312064000,10.0312001067,10.0312182037
2025-12-02 15:11:14,10.0312120000,10.0311990933,10.0312181933
2025-12-02 15:11:15,10.0311944000,10.0311997333,10.0312181537
2025-12-02 15:11:16,10.0311744000,10.0311972267,10.0312180811
2025-12-02 15:11:17,10.0311648000,10.0311956267,10.0312179927
2025-12-02 15:11:18,10.0311776000,10.0311932800,10.0312179258
2025-12-02 15:11:19,10.0311984000,10.0311931200,10.0312178936
2025-12-02 15:11:20,10.0311888000,10.0311915200,10.0312178455
2025-12-02 15:11:21,10.0312192000,10.0311927467,10.0312178478
2025-12-02 15:11:22,10.0311744000,10.0311933867,10.0312177763
2025-12-02 15:11:23,10.0312064000,10.0311945600,10.0312177576
2025-12-02 15:11:24,10.0311848000,10.0311943467,10.0312177036
2025-12-02 15:11:25,10.0312328000,10.0311952533,10.0312177283
2025-12-02 15:11:26,10.0311848000,10.0311940267,10.0312176745
2025-12-02 15:11:27,10.0311864000,10.0311937067,10.0312176235
2025-12-02 15:11:28,10.0312216000,10.0311947200,10.0312176300
2025-12-02 15:11:29,10.0311896000,10.0311932267,10.0312175844
2025-12-02 15:11:30,10.0311920000,10.0311930667,10.0312175429
2025-12-02 15:11:31,10.0311864000,10.0311938667,10.0312174924
2025-12-02 15:11:32,10.0312024000,10.0311963733,10.0312174680
2025-12-02 15:11:33,10.0312360000,10.0312002667,10.0312174979
2025-12-02 15:11:34,10.0312024000,10.0312005333,10.0312174735
2025-12-02 15:11:35,10.0312136000,10.0312021867,10.0312174673
2025-12-02 15:11:36,10.0311992000,10.0312008533,10.0312174379
2025-12-02 15:11:37,10.0312048000,10.0312028800,10.0312174177
2025-12-02 15:11:38,10.0312064000,10.0312028800,10.0312174000
2025-12-02 15:11:39,10.0312008000,10.0312039467,10.0312173734
2025-12-02 15:11:40,10.0312192000,10.0312030400,10.0312173764
2025-12-02 15:11:41,10.0312360000,10.0312064533,10.0312174061
2025-12-02 15:11:42,10.0312016000,10.0312074667,10.0312173809
2025-12-02 15:11:43,10.0312120000,10.0312068267,10.0312173723
2025-12-02 15:11:44,10.0311736000,10.0312057600,10.0312173029
2025-12-02 15:11:45,10.0312168000,10.0312074133,10.0312173021
2025-12-02 15:11:46,10.0312224000,10.0312098133,10.0312173101
2025-12-02 15:11:47,10.0312112000,10.0312104000,10.0312173005
2025-12-02 15:11:48,10.0312048000,10.0312083200,10.0312172808
2025-12-02 15:11:49,10.0311824000,10.0312069867,10.0312172258
2025-12-02 15:11:49,10.0311768000,10.0312045333,10.0312171623
2025-12-02 15:11:50,10.0312168000,10.0312057067,10.0312171617
2025-12-02 15:11:51,10.0312712000,10.0312101333,10.0312172464
2025-12-02 15:11:52,10.0312192000,10.0312109867,10.0312172495
2025-12-02 15:11:54,10.0312256000,10.0312126400,10.0312172625
2025-12-02 15:11:55,10.0312368000,10.0312138133,10.0312172930
2025-12-02 15:11:56,10.0312112000,10.0312121600,10.0312172835
2025-12-02 15:11:56,10.0312288000,10.0312139733,10.0312173014
2025-12-02 15:11:58,10.0312168000,10.0312142933,10.0312173006
2025-12-02 15:11:59,10.0312024000,10.0312162133,10.0312172775
2025-12-02 15:12:00,10.0312176000,10.0312162667,10.0312172780
2025-12-02 15:12:01,10.0312008000,10.0312148267,10.0312172526
2025-12-02 15:12:02,10.0312096000,10.0312147200,10.0312172407
2025-12-02 15:12:03,10.0312016000,10.0312145067,10.0312172166
2025-12-02 15:12:04,10.0311792000,10.0312142933,10.0312171582
2025-12-02 15:12:05,10.0312384000,10.0312184000,10.0312171908
2025-12-02 15:12:06,10.0311968000,10.0312170667,10.0312171595
2025-12-02 15:12:07,10.0312192000,10.0312136000,10.0312171626
2025-12-02 15:12:08,10.0311848000,10.0312113067,10.0312171131
2025-12-02 15:12:09,10.0311928000,10.0312091200,10.0312170760
2025-12-02 15:12:10,10.0311928000,10.0312061867,10.0312170390
2025-12-02 15:12:11,10.0311920000,10.0312049067,10.0312170009
2025-12-02 15:12:12,10.0311848000,10.0312019733,10.0312169520
2025-12-02 15:12:13,10.0311832000,10.0311997333,10.0312169008
2025-12-02 15:12:14,10.0311744000,10.0311978667,10.0312168364
2025-12-02 15:12:15,10.0311776000,10.0311952000,10.0312167770
2025-12-02 15:12:16,10.0311912000,10.0311945600,10.0312167384
2025-12-02 15:12:17,10.0311976000,10.0311937600,10.0312167095
2025-12-02 15:12:18,10.0311968000,10.0311934400,10.0312166795
2025-12-02 15:12:19,10.0311760000,10.0311932267,10.0312166183
2025-12-02 15:12:20,10.0311624000,10.0311881600,10.0312165369
2025-12-02 15:12:21,10.0311640000,10.0311859733,10.0312164582
2025-12-02 15:12:22,10.0311888000,10.0311839467,10.0312164168
2025-12-02 15:12:23,10.0311936000,10.0311845333,10.0312163827
2025-12-02 15:12:24,10.0311688000,10.0311829333,10.0312163116
2025-12-02 15:12:25,10.0311824000,10.0311822400,10.0312162611
2025-12-02 15:12:26,10.0312040000,10.0311830400,10.0312162429
2025-12-02 15:12:27,10.0311976000,10.0311838933,10.0312162152
2025-12-02 15:12:28,10.0311840000,10.0311839467,10.0312161674
2025-12-02 15:12:29,10.0311784000,10.0311842133,10.0312161114
2025-12-02 15:12:30,10.0311800000,10.0311843733,10.0312160580
2025-12-02 15:12:31,10.0311984000,10.0311848533,10.0312160319
2025-12-02 15:12:32,10.0312272000,10.0311868267,10.0312160484
2025-12-02 15:12:33,10.0311848000,10.0311860267,10.0312160024
2025-12-02 15:12:34,10.0311880000,10.0311868267,10.0312159612
2025-12-02 15:12:35,10.0311616000,10.0311867733,10.0312158814
2025-12-02 15:12:35,10.0311896000,10.0311884800,10.0312158428
2025-12-02 15:12:36,10.0311448000,10.0311855467,10.0312157388
2025-12-02 15:12:38,10.0311840000,10.0311849067,10.0312156924
2025-12-02 15:12:39,10.0311888000,10.0311862400,10.0312156531
2025-12-02 15:12:40,10.0311816000,10.0311861867,10.0312156035
2025-12-02 15:12:41,10.0311568000,10.0311830400,10.0312155179
2025-12-02 15:12:42,10.0311984000,10.0311830933,10.0312154930
2025-12-02 15:12:43,10.0311760000,10.0311825600,10.0312154357
2025-12-02 15:12:44,10.0311672000,10.0311818133,10.0312153658
2025-12-02 15:12:45,10.0311968000,10.0311829333,10.0312153389
2025-12-02 15:12:46,10.0311768000,10.0311814933,10.0312152832
2025-12-02 15:12:47,10.0311816000,10.0311784533,10.0312152346
2025-12-02 15:12:48,10.0311992000,10.0311794133,10.0312152115
2025-12-02 15:12:49,10.0311832000,10.0311790933,10.0312151655
2025-12-02 15:12:50,10.0311584000,10.0311788800,10.0312150839
2025-12-02 15:12:51,10.0312112000,10.0311803200,10.0312150783
2025-12-02 15:12:52,10.0311944000,10.0311836267,10.0312150487
2025-12-02 15:12:53,10.0311928000,10.0311842133,10.0312150169
2025-12-02 15:12:54,10.0311536000,10.0311818667,10.0312149291
2025-12-02 15:12:55,10.0311888000,10.0311823467,10.0312148919
2025-12-02 15:12:56,10.0312064000,10.0311856533,10.0312148798
2025-12-02 15:12:57,10.0311688000,10.0311836800,10.0312148142
2025-12-02 15:12:58,10.0311784000,10.0311838400,10.0312147625
2025-12-02 15:12:59,10.0311880000,10.0311852267,10.0312147245
2025-12-02 15:13:00,10.0311888000,10.0311846933,10.0312146878
2025-12-02 15:13:01,10.0312176000,10.0311874133,10.0312146919
2025-12-02 15:13:02,10.0311960000,10.0311883733,10.0312146655
2025-12-02 15:13:03,10.0312040000,10.0311886933,10.0312146505
2025-12-02 15:13:04,10.0312280000,10.0311916800,10.0312146693
2025-12-02 15:13:05,10.0312512000,10.0311978667,10.0312147207
2025-12-02 15:13:06,10.0312120000,10.0311979200,10.0312147169
2025-12-02 15:13:07,10.0312288000,10.0312002133,10.0312147366
2025-12-02 15:13:08,10.0312520000,10.0312041600,10.0312147888
2025-12-02 15:13:09,10.0312080000,10.0312077867,10.0312147793
2025-12-02 15:13:10,10.0312408000,10.0312112533,10.0312148156
2025-12-02 15:13:11,10.0312464000,10.0312139200,10.0312148597
2025-12-02 15:13:12,10.0312536000,10.0312195733,10.0312149136
2025-12-02 15:13:13,10.0312088000,10.0312216000,10.0312149051
2025-12-02 15:13:14,10.0312232000,10.0312239467,10.0312149167
2025-12-02 15:13:15,10.0312472000,10.0312278400,10.0312149614
2025-12-02 15:13:16,10.0312624000,10.0312308267,10.0312150271
2025-12-02 15:13:17,10.0312312000,10.0312331733,10.0312150495
2025-12-02 15:13:18,10.0312480000,10.0312361067,10.0312150950
2025-12-02 15:13:19,10.0312112000,10.0312349867,10.0312150897
